Date,ABBV,ACB,AEHR,AEP,AG,AGFY,AGI,AGIO,AGRO,AGX,ALGT,ALKS,ALLT,ALNY,AMBA,AMKR,ARDX,ARKO,ARLO,ASRT,ASX,ATNI,ATXG,AXGN,AZ,BA,BCE,BDX,BELFA,BIO,BIOX,BIP,BLFS,BN,BNGO,BPMC,BWAY,CALX,CARG,CDXS,CERS,CGC,CHT,CLBT,CLH,CLNN,CLRO,CMI,CNR,CNXN,COKE,COLM,COP,CORT,CRMD,CRON,CSCO,CSTL,CSTM,CSX,CTVA,CVAC,CVCO,DAKT,DAWN,DNN,DTE,E,EBR,EFXT,ENFY,ETD,EVGN,EXAS,EXK,FARO,FGEN,FMS,FN,GE,GEOS,GERN,GHC,GHG,GKOS,GLNG,GPUS,GRABW,GRWG,GSM,HOLX,HON,HUBB,IMCR,IMMR,IMPP,INGN,INMD,INSP,IRS,IRTC,KNSA,KO,KPTI,LASR,LEGN,LEN,LIDR,LIDRW,LOMA,LPG,LXRX,MCFT,MGLD,MGNX,MIR,MLEC,MLI,MMM,MRK,MVST,NBR,NGD,NKE,NOK,NPCE,NSPR,NTAP,NUE,NUS,NVAX,NVMI,NXL,NXPI,NYXH,ODD,OPAL,OPTT,OSS,PAAS,PFE,PH,PKE,PLAB,QTRX,RACE,RCAT,RDI,RDY,RDZN,REGN,RL,RMBS,ROIV,RPID,RR,SCCO,SEDG,SHAK,SHCO,SIM,SITM,SMXT,SNDL,SSRM,STAA,SUNE,SWAG,SYK,TCMD,TECH,TEM,TER,TFPM,THTX,TIMB,TMCI,TMO,TRNS,TSM,TVTX,TX,TXN,UFPI,URBN,URGN,VITL,VNDA,VREX,VSTA,VTRS,WEYS,WILC,WIT,WMK,XERS,YPF,ZIM,ZLAB,ZUMZ,AAPL,ABEV,ABG,ABT,ACAD,ACTG,ADI,AEI,AKYA,ALGN,ALK,AMAT,AMD,AMPH,AMZN,AOS,APD,APH,APTV,ASND,ATEN,ATR,ATRA,ATRC,AUNA,AUPH,AYRO,AZUL,BCRX,BKE,BOOM,BTBD,CAAP,CARA,CATO,CCEL,CCS,CDNA,CGNX,CISS,CMG,CNQ,CPHC,CRDO,CTKB,CVS,CYRX,DALN,DJCO,DVA,DXLG,ECOR,ELPC,EML,EQNR,ERIC,ESLT,EVLV,EW,EYPT,FCEL,FIGS,FKWL,FLYX,FOLD,FONR,FSLR,GCT,GFS,GGB,GM,GMAB,GNE,GNSS,GPRO,GRBK,GRFS,GRMN,GSL,GVA,H,HAS,HBM,HEPS,HIMS,HITI,HMC,HROW,HRTX,HTHT,IAG,IART,IBM,ICL,ICUI,IDR,INSW,IOT,ISPR,JBLU,JNJ,JNPR,JOUT,KEP,KITT,KLIC,KOSS,KRNT,KRUS,KRYS,LQDT,LRCX,LRN,MDU,MELI,MLSS,MNST,MPC,MPWR,MSFT,MSN,MTSI,MU,MVIS,MXCT,MYO,NEXA,NHC,NNOX,NTGR,NVCR,NVEC,NVS,NYAX,OGI,OLLI,ON,ORGN,OUST,PAHC,PAM,PAR,PBYI,PDEX,PEN,PEP,PERF,PLNT,PLX,PRDO,PSMT,PSTG,QCOM,RBRK,RCEL,RDWR,RIGL,RIVN,RKDA,RMTI,RNW,RNWWW,RYAAY,RYTM,SATS,SBS,SCPH,SCPX,SEB,SEER,SHOT,SID,SIF,SLAB,SNCY,STEM,STVN,SUZ,TGL,TPR,TR,TRT,TSEM,TSLA,TT,TV,UHAL,UUUU,VALE,VEEE,VFSWW,VIAV,VIST,VIV,VIVK,VLN,W,WINA,WOLF,YYAI,ABCL,ACLS,ACMR,ADPT,AEM,AES,AEVA,ALAB,AMRN,ARQT,ASML,ASNS,ASTC,AVDL,AXON,BAK,BBU,BBUC,BC,BEP,BFRI,BG,BLDP,BMY,BRFS,CBAT,CDW,CEPU,CETY,CHRS,CIEN,CMPR,COLL,COSM,COST,CPSH,CRCT,CRUS,CTRA,CTRM,CULP,CVX,DAC,DBD,DDS,DE,DIOD,DLB,DOLE,DOOO,DRRX,EBF,EDN,EE,ELP,ENPH,ERII,ERJ,ETN,EU,EVO,EVTV,F,FCUV,FSI,FTEK,FTI,GASS,GENC,GH,GIB,GIFI,GLPG,GMED,GSIT,GTEC,GYRE,HALO,HCC,HIMX,HNI,HP,HRL,ICCM,IEP,IFRX,IGC,ILMN,INCY,INGR,INTC,INVZ,IONQ,IOVA,IPAR,IPGP,ITRN,JMIA,KIDS,KLAC,KNDI,KOPN,KR,KRT,KVHI,LITE,LMAT,LND,LNSR,LPL,LUV,LXU,MDT,MKSI,MNKD,MP,MPAA,MYGN,MYSZ,NBIX,NEM,NEOG,NNDM,NTCT,NTRA,NVO,OII,OLED,OM,ONC,ONTO,ONVO,PAGS,PAMT,PBR,PENG,PHAR,PHI,PI,PKX,POWL,PPC,PSNL,PUMP,QDEL,QURE,RDIB,RGR,RVP,RVTY,RXST,SHOO,SIBN,SKX,SLB,SNPS,SONO,SONY,SRDX,SSYS,STIM,STLD,STM,SUPN,SUUN,SVM,SWKS,SWTX,TAK,TGB,TGLS,TGS,TK,TKC,TKNO,TLYS,TM,TORO,TOST,TRC,TS,TTE,UGP,UI,UMC,UNF,UNP,UPS,VECO,VFS,VHI,VIK,VRTX,VSH,WBA,WHWK,WRAP,XAIR,XYZ,YTRA,ABAT,AEO,ANIP,ARCO,ASTE,AUDC,AXDX,AXTI,AZTA,BELFB,BH,BITF,BLBX,BLRX,BMRN,BNTX,BSET,BWLP,CETX,CGAU,CHWY,CLFD,CLNE,CMRE,CNP,CODX,COHU,CPAC,CPRT,CRESY,CSAN,CYN,DCTH,DENN,DTI,DVAX,DXCM,ELTK,ENVX,EQX,EXEL,FFIV,FLGT,FORM,FTNT,GEG,GILD,GME,GRAB,GWH,HAYW,HCSG,HIVE,HRMY,IBRX,IESC,IMPPP,INSM,IPI,JAZZ,KT,LAB,LAZR,LCID,LFUS,LGND,LII,LLY,LNN,LSAK,LUNG,MASS,MAXN,MDGL,MIRM,MMYT,MRNA,MTX,MUSA,MX,NCRA,NEO,NKTR,NL,NPK,NSSC,NTES,NURO,NVDA,OBIO,ODYS,OMCL,ONON,OSUR,PACB,PBI,PCAR,PCRX,PCYO,PKG,PPG,PRLB,PRM,PRPH,PTCT,PXS,QGEN,QSI,RARE,REE,REX,RKLB,SBUX,SCS,SCVL,SENS,SJM,SKM,SNDR,SPB,SPRY,SRPT,STNG,STRR,STRRP,SYNA,TARS,TBBB,TDUP,TEO,TGTX,TLRY,TNDM,TOI,TRUG,TWST,TXG,TYGO,UAMY,UTHR,VCEL,VRNT,VVV,WAT,WGS,WSO,WYNN,XMTR,XWEL,YUMC
2024-04-01,-0.007385820693827881,-0.018391305834327822,-0.004040347885080421,-0.018047971906144555,0.05621310354966694,-0.024692567361914587,-0.015716014128236692,-0.0130810525594542,-0.010949092597966746,-0.002178792726082032,-0.08010910277866631,0.006260380526263803,-0.004434592848067865,0.025630605080196954,-0.013484247559923529,-0.013427317676788888,0.014956044433428748,0.012205935017411358,-0.010329782783273829,-0.021053389382458158,-0.015589423099527214,-0.0401478235205892,0.010929059852906247,-0.01498153979134122,-0.19857639687963705,-0.01824937803200195,-0.005311279302614919,-0.013835358315303302,-0.00028241821349274995,-0.020121826795625304,-0.003164556618425607,-0.02629589373511852,-0.0356690563890806,-0.01637404274375828,-0.036701391474502514,0.016311503103401726,0.04074642604511534,-0.022260395936010483,-0.00347222240511895,0.0,-0.04879018309154183,-0.1363494486813648,0.005350989712442175,-0.006337702910273306,-0.02143927664448509,-0.023530587180201755,0.0,-0.0004074094810016509,-0.014914920460674917,-0.006085409634744507,-0.012124051525334799,-0.0017260322670016634,0.010939262527738008,0.02159908171021801,-0.016647161155679782,0.011428775753223054,0.0026013803769649986,0.00450452934321438,0.007659423403420215,-0.007853918491143287,0.00017338511740907375,-0.01663930316114596,-0.024864249504397105,0.006006065915190656,-0.022032752151867674,0.05971917799857831,-0.012653339127276758,0.0037759473152839083,-0.025471338581029866,-0.005159003162859361,0.07490132000756385,-0.015156101766308796,0.03922073760646858,0.019359693932364443,0.03265593118967695,-0.007466196378288356,0.0042462870124152785,-0.009903650218095264,-0.0010057030798027967,-0.0009687592677809895,0.03208035740297148,-0.040190842066144,-0.01545072037243292,0.025398193581579704,-0.012700981293938521,0.0029051828928121706,-0.026668247082161294,-0.08209729898847185,0.013889181725769988,-0.04518209368259743,-0.02388478438559426,-0.015911699957570455,0.0042074559737670155,-0.03220540007842662,0.006662470578846769,0.03144910202501447,-0.06793126750519032,-0.0286337610393121,-0.024316680090033155,-0.020507929336973405,-0.003886827975262888,-0.0015216223612880752,-0.008206206339472364,0.04531524524551067,-0.017067929406421208,0.019945962714811236,-0.024545814810085463,0.06203542318662816,0.0,-0.019652883083756536,0.060777593732721534,-0.051293346672325886,0.011318522129316139,-0.023530475407740826,-0.04872221718406944,-0.01864235441686557,-0.029413856841548097,-0.007257903196632951,0.058390811764037084,-0.00730201313822096,0.06699961166207614,0.011887801180073336,-0.005899716318173342,-0.015224879465516131,-0.011363824341173322,0.0357181193598611,0.0,0.0006666438969321006,0.010555486743076457,-0.025633140816028355,-0.027573350287934027,0.004050873090057311,0.3053816540327341,-0.0060318525168720945,-0.0956067040758296,-0.053901077964069344,-0.022156019174673296,-0.03774040439905813,-0.02170625771903394,0.011210170387935536,-0.0010817433388713672,-0.008637493214950212,-0.026709181377456676,0.016112467268109762,0.009294584022146288,-0.009657899885793228,0.019418067876816054,-0.005449599457101125,0.008011450941668474,0.0,0.0070608351118204345,-0.016864760300739003,0.006772005336005778,-0.010491241221855283,-0.010362838882370162,0.007017566200938237,0.0048698329934350375,-0.0002818694131225276,0.022996055322367245,0.024391429819821016,0.0,0.018175544522813763,0.180498447403684,-0.017610560563439234,0.05241369354902074,0.01965925029994264,-0.07637296054802219,0.01360563881520608,-0.008982016205067441,-0.03634484753902663,-0.014020133978910615,,0.0010628362862840227,0.019870517410769888,-0.05574192949167163,-0.009054967764689089,-0.04305950407614522,-0.006490263726688793,-0.007566957824706803,0.039206580558693485,-0.05327492658897389,0.0014406014814797093,-0.005987697368781345,-0.025607538294746948,0.0330721627344215,-0.05480824992702772,0.016635034685937793,0.002430074591113635,-0.002212440929913069,-0.00497512962397467,0.0,-0.040325404667164735,0.012603138501663459,-0.0157759895531592,-0.008420426576124464,-0.03218665473633356,-0.008622933632417281,0.05292246163277165,0.042767596374515535,-0.026010095325585195,-0.008491695134131847,-0.024490999154801553,-0.0060834112735247085,-0.013909399746149444,-0.012517145318926526,-0.0037593993858256055,-0.005932991456859291,-0.023256822871144046,-0.0281099836807639,-0.02554308902591834,0.001859122429061839,0.011857825928751495,0.015666927548329088,-0.010761437086445272,0.00326551461029285,-0.00425666468839707,0.004735437548406497,-0.01133410871312256,-0.010855958635918272,0.005343885881580774,-0.0007307121677245954,-0.011181882014538649,0.043699672361142826,-0.04470581158668317,-0.014184599173202148,0.07496301044909441,-0.0060060184699918355,-0.006455825065358873,-0.005922965515349665,0.0,-0.008760688787393117,-0.024541085581342225,0.0035651477787194286,0.0,-0.058893054058439316,0.0,-0.011045074827861117,-0.025826443539872544,-0.01592046082419993,0.028170876966696224,-0.010294379071278628,0.010168202076651603,-0.0238468496406194,0.00329798619615264,-0.0014914587396532822,-0.0025108962338138657,0.024003295793289338,0.007822718386154875,0.009331111088542253,-0.0015223948304947143,-0.013986228915818995,-0.008136772457865447,-0.014970380878881025,-0.034619979235489214,0.007739067562555853,-0.0018165904515371142,-0.007543990550100409,0.13829537702729522,-0.013803470581076352,-0.019541394337506734,0.008368228299663914,-0.02645120958057523,0.0,0.03413291969603743,-0.002549914965292041,-0.04500522619374921,0.01802374843768788,0.14177766870034272,-0.006159782520390605,-0.004534998388111319,0.0011019499122514695,0.011964270616023126,0.04664053892652543,-0.01702167202630534,0.008928622191168457,0.0013273907780615409,0.0,-0.010194645478240928,0.0029514014631955676,-0.007731606988936304,-0.009504909761466155,-0.004610827227528226,-0.0028612281786262925,0.013245214201674292,0.012206998972809812,-0.03509128625481997,-0.010802095415702245,-0.0330417576997024,-0.02189866434552886,0.010282764524869346,0.0917549126412057,-0.02080734954905157,-0.00593510915428552,-0.011214976193602181,-0.017767794230377262,0.0245196214649832,0.018622510909112506,-0.048525603131996574,-0.02310339470041126,-0.04549370539589178,-0.0025952292976361125,-0.0002698634232222702,-0.016619771802688213,-0.016949600390087687,-0.08474130279194901,0.003175223514365712,-0.011741806919611106,-0.013892970795548869,-0.03346448147737542,-0.010508488518573427,0.0005375022228456877,0.010464142454333036,-0.0007933239188493807,0.009871719731263951,0.01117439681939491,0.04725284047984164,-0.026321757091490827,0.014338435480917237,-0.01328498856880208,0.009109440568775072,0.0550598354220685,0.020491282386081278,0.052945992070152055,-0.021978951350272766,0.0,-0.05661891594355965,-0.008415189046159033,-0.021605010711286884,0.05573576283717994,-0.00444872979690145,-0.0089975121025868,-0.013508441791702411,-0.008930491160687183,-0.003824110942531281,-0.04276193147194789,-0.06946870720126862,0.004070499775787172,-0.0019626839106701814,0.2165728513291403,-0.02506013858227284,-0.010017563395378001,-0.018018536083865416,-0.0037807190911864,-0.002845017278981737,-0.02628561527856019,-0.011667192880668599,-0.028631784750856155,0.022731817296076224,-0.007968162080333081,0.009070486361686232,-0.003936345659893641,0.0013455012653842532,0.014192984176871698,,-0.03040135856533858,0.004796180551056796,-0.09937251516858485,0.012704376277527319,-0.07515276290076751,0.023810696850554036,0.0,0.0,0.006230889963265022,-0.015114844426300506,-0.01484651083401531,-0.02101552782690513,-0.03445124461813491,0.06062462181643484,-0.007447100757980177,-0.015915440207621832,-0.07830087704564355,-0.009630964978896926,-0.0063091630244854185,-0.01218079821969031,-0.007984066622479845,-0.03721367218611709,-0.024279840569245176,0.0031249996327449483,0.06033192460960349,0.01297352237343449,-0.009410431112969008,0.004705849150308774,-0.010518573098636007,-0.0032477284143495326,-0.01162636253883588,-0.018927984867008762,0.007669604688620252,0.037445910770607306,-0.006584377479247684,0.07609927040704664,0.06899288851685016,-0.020000700618480863,-0.0016930634775294796,-0.0013962547137356014,-0.016845708446391116,0.025211495542775488,-0.030361994886459714,0.006997748110915041,0.013468204292681626,-0.057922592339373455,-0.020067596478626496,0.007771043188933544,0.03969577088743742,-0.03164825656582021,0.02728564256908306,0.007777933710770818,0.05205631271963129,-0.042260773284287345,-0.011299490717749354,-0.023482400129622348,0.022899841569780213,0.0,-0.03640899261944456,-0.013711067103088661,-0.004837846089679518,-0.022084387033484823,-0.020807877537329655,-0.019661778241759048,-0.006757083168803826,-0.004746450422555038,0.2205427720331722,-0.0022459878781468504,0.16233906166519543,-0.023130925068911335,-0.03432470934031852,0.0,-0.010691110729473631,0.03959852761832622,0.08076127884916066,0.004175367253950492,-0.005271750608068991,0.034097363106739206,0.0015444371847763033,-0.014184621799781234,-0.01566877079656485,-0.03857230374689307,0.012526241232305349,-0.007482492329176724,0.004651962953496494,0.022989496172240335,-0.02318336299156213,0.008459091282439593,0.003456576907989014,-0.006116200515722877,0.008235015426184045,-0.01619890785009696,0.0005672279685224042,-0.0025099670173858485,-0.012653184844260597,0.07284027683895557,-0.08626036292333941,-0.0068494885226197,0.01959202702283248,-0.010037736468553464,-0.024919264723351257,-0.022486026129276578,0.005053701475513309,-0.03826021451328761,-0.0020810566251250394,0.027028646259856202,-0.01674219617003635,0.06800474775244389,0.0007527439671344791,0.04296610816443407,0.010582099318558432,0.008230491061099875,0.015019919205724291,-0.011854528663519987,0.0011975181457100287,-0.01859149285036914,-0.005172187974958877,0.020202720292680203,0.008658024955633852,-0.009553286468155163,0.0058651137113246805,-0.09485781546439892,-0.09788781964875602,0.015610058183548138,-0.0019788549141714637,0.011152601253608563,-0.022860764543935104,0.0040336239164900645,0.002576045857292422,0.07232059227190009,-0.002354471837303399,-0.01307206934493735,0.18232151954105147,-0.034072383127218754,-0.005809396309942443,0.0032468646462873547,0.00789276858010511,0.08515781014241258,0.0,-0.043440137675128415,-0.015781188442620254,-0.005861214030408238,0.0,-0.0019549863559981595,-0.03383057783672404,0.017468293310184353,0.02790887272121241,-0.028170850475742682,-0.0024535470239908735,0.006619106556497914,0.0,0.016754382527690983,-0.005591273003895943,0.002010096973002039,-0.00501696772299233,0.02409752942634625,-0.0003425837674227583,-0.004566213754130247,-0.001492849107486974,-0.0032382263490970224,-0.0428476025394375,0.053109806916565944,0.01113185918986604,0.005612776128422075,0.018562055725672,0.024777541640431177,0.01632799443095948,-0.04537394097522048,-0.01994628801467219,-0.0013746021366152826,0.01626757503521536,-0.006641854802259385,0.0021345213654886974,-0.012064279305681935,-0.06513925480667926,0.017996787490953244,0.023037217080982466,0.0,-0.022663838145124123,-0.027518849265966844,0.000657261217895419,0.0022770206136313903,0.040231386660323394,-0.007326016636548153,0.0011674040767915245,-0.022438051357547183,-0.040807372505895854,0.0055207869743336795,-0.04110171876583268,-0.021264100601626156,-0.019802598650142302,0.0019212741795516252,0.009904377590284993,-0.007612981813900484,-0.025317884400500992,-0.01661359718773355,-0.02175491141363533,0.0033058222133521956,-0.03670714415384038,0.0009789750212768485,0.007452602196083922,0.009387149243128414,-0.014267008056690787,0.005002542875830707,-0.050325102760943825,-0.021749443877868802,0.010449355893777615,0.006924715324657343,0.0020792018846953002,-0.017448325053863234,,0.05664706331694422,-0.011887303789109464,-0.03304725113512175,-0.0159655251665323,0.009174367245604971,-0.00926816561971888,0.01576903680239528,0.029772129513842404,-0.00968065471142542,0.058624786996661224,0.020379142532430814,-0.038601043627093934,-0.04183115401602265,-0.02396054332117311,-0.0032499340623655024,0.005586638736054496,0.013134242016130365,-0.024780068846651054,-0.006147459008058856,0.004932165623906453,-0.023157118170761395,-0.010751664946215584,-0.006818622654953552,0.014957315733527286,-0.028573346024943456,-0.030735197869904897,,0.0058915629385026215,-0.007079752021375798,-0.10438775110607558,-0.012903392926887598,0.00881062135360639,-0.09646024450683922,-0.03758576271184662,0.030962195888505194,0.0,0.01577257365413622,-0.018394599042546825,0.005381214007178329,-0.022675643671542407,-0.020140133514402133,-0.10648350610868668,0.04681701490552194,-0.020785157708628633,0.0023185832795223917,0.04499721212006476,0.01557321122514502,0.046520062940165696,-0.2641515136547442,-0.0027516397883092817,0.00938673055757275,-0.000677736016110498,-0.0587521985626199,-0.041418831303116625,0.0033783857666822886,0.011250137728686188,-0.012398236232548676,-0.02646663829073795,0.003518088753991133,-0.0024599241239199156,-0.008968661352744359,-0.010253411138244597,-0.05206884459759407,0.0025864576647026054,0.004469338328625495,-0.03536714383729136,0.023810648693718607,0.0041841025573310054,-0.004474276099262872,0.06453853603873219,0.013605658286636442,-0.0054944796160159995,-0.03470668931287192,-0.01256302716572098,0.018107512464735017,-0.0021092282538718587,0.0013177663389981964,0.005514670713953448,0.013928394464732484,-0.007199000805954864,-0.010471290063899706,-0.005063904272801335,-0.043254452284516874,0.015798101405066718,-0.032328911737656535,-0.019789576183612524,0.0008009795507795446,-0.005952393036455742,-0.017120211159647274,-0.009354551588886562,0.006391882674294588,0.0020854347894136314,-0.01522777276642814,0.0009582439892178045,-0.012030176856705002,-0.015816308272678842,-0.0036968582970643505,0.06390382779807452,0.0035026273336773027,-0.01912125326483336,0.006816659120903788,-0.009456189485249704,-0.022633243297583632,-0.017403630237843786,0.05195975100253775,-0.015217721817477775,-0.0900261630992483,-0.03670136685042793,-0.04323716704967419,0.013051397965535722,0.004913993221026522,-0.009049827058433886,-0.01647395497614421,0.018365656620909238,0.012466799317071462,0.0,-0.021215833828666982,-0.03278985700486635,0.1048147286269363,-0.010556749645175731,-0.011016676062603847,-0.04709542068464785,-0.04573602341639339,7.745122466557602e-05,-0.06264282088571095,0.006644567981564161,-0.020740473665460096,-0.004532581194009188,-0.011447413895596566,-0.02702864625985619,-0.02336557602484597,-0.006397040937534393,-0.0023984831133300613,0.004201682855065479,-0.005442119014703501,-0.010545445985263892,-0.026645527865620876,0.025284121956702228,0.05707256226694715,-0.01733746608115548,-0.0042016828550656025,-0.011698775922030192,-0.06284790529513198,0.005979146458011898,0.01360563881520608,0.0034007984613763195,-0.007326091276825493,0.001530801285096359,-0.0038299566990254077,0.009777439748654504,-0.013270391974711302,-0.009098169394298668,-0.015424467116983719,-0.0128918277606705,-0.03231068431295848,-0.07621767550829517,-0.008221661257224497,0.01663249114772572,0.03315222944661791,0.00972455805682798,0.0020479689520147,-0.013850637519358031,-0.03770802623542438,0.009950321410848074,-0.031951600585557176,-0.029354981243131646,-0.01632687739841828,-0.045055307534017715,-0.01273908961882177,-0.05623966444471088,0.0029103184786564893,-0.012872249470928802,0.0,-0.08338159079850715,-0.0063758752498979145,0.01677509888857672,-0.020726138951847092,0.0044773023663078155,0.0008130754313263243,-0.01101336928388219,0.005080047519817779,0.0414829187893073,0.027447049707855376,-0.01190496206238883,0.010002485184244424
