date,AAPL,ABAT,ABBV,ABCL,ABEV,ABG,ABT,ACAD,ACB,ACLS,ACMR,ACTG,ADI,ADPT,AEHR,AEI,AEM,AEO,AEP,AES,AEVA,AG,AGFY,AGI,AGIO,AGRO,AGX,AKYA,ALAB,ALGN,ALGT,ALK,ALKS,ALLT,ALNY,AMAT,AMBA,AMD,AMKR,AMPH,AMRN,AMZN,ANIP,AOS,APD,APH,APTV,ARCO,ARDX,ARKO,ARLO,ARQT,ASML,ASND,ASNS,ASRT,ASTC,ASTE,ASX,ATEN,ATNI,ATR,ATRA,ATRC,ATXG,AUDC,AUNA,AUPH,AVDL,AXDX,AXGN,AXON,AXTI,AYRO,AZ,AZTA,AZUL,BA,BAK,BBU,BBUC,BC,BCE,BCRX,BDX,BELFA,BELFB,BEP,BFRI,BG,BH,BIO,BIOX,BIP,BITF,BKE,BLBX,BLDP,BLFS,BLRX,BMRN,BMY,BN,BNGO,BNTX,BOOM,BPMC,BRFS,BSET,BTBD,BWAY,BWLP,CAAP,CALX,CARA,CARG,CATO,CBAT,CCEL,CCS,CDNA,CDW,CDXS,CEPU,CERS,CETX,CETY,CGAU,CGC,CGNX,CHRS,CHT,CHWY,CIEN,CISS,CLBT,CLFD,CLH,CLNE,CLNN,CLRO,CMG,CMI,CMPR,CMRE,CNP,CNQ,CNR,CNXN,CODX,COHU,COKE,COLL,COLM,COP,CORT,COSM,COST,CPAC,CPHC,CPRT,CPSH,CRCT,CRDO,CRESY,CRMD,CRON,CRUS,CSAN,CSCO,CSTL,CSTM,CSX,CTKB,CTRA,CTRM,CTVA,CULP,CVAC,CVCO,CVS,CVX,CYN,CYRX,DAC,DAKT,DALN,DAWN,DBD,DCTH,DDS,DE,DENN,DIOD,DJCO,DLB,DNN,DOLE,DOOO,DRRX,DTE,DTI,DVA,DVAX,DXCM,DXLG,E,EBF,EBR,ECOR,EDN,EE,EFXT,ELP,ELPC,ELTK,EML,ENFY,ENPH,ENVX,EQNR,EQX,ERIC,ERII,ERJ,ESLT,ETD,ETN,EU,EVGN,EVLV,EVO,EVTV,EW,EXAS,EXEL,EXK,EYPT,F,FARO,FCEL,FCUV,FFIV,FGEN,FIGS,FKWL,FLGT,FLYX,FMS,FN,FOLD,FONR,FORM,FSI,FSLR,FTEK,FTI,FTNT,GASS,GCT,GE,GEG,GENC,GEOS,GERN,GFS,GGB,GH,GHC,GHG,GIB,GIFI,GILD,GKOS,GLNG,GLPG,GM,GMAB,GME,GMED,GNE,GNSS,GPRO,GPUS,GRAB,GRABW,GRBK,GRFS,GRMN,GRWG,GSIT,GSL,GSM,GTEC,GVA,GWH,GYRE,H,HALO,HAS,HAYW,HBM,HCC,HCSG,HEPS,HIMS,HIMX,HITI,HIVE,HMC,HNI,HOLX,HON,HP,HRL,HRMY,HROW,HRTX,HTHT,HUBB,IAG,IART,IBM,IBRX,ICCM,ICL,ICUI,IDR,IEP,IESC,IFRX,IGC,ILMN,IMCR,IMMR,IMPP,IMPPP,INCY,INGN,INGR,INMD,INSM,INSP,INSW,INTC,INVZ,IONQ,IOT,IOVA,IPAR,IPGP,IPI,IRS,IRTC,ISPR,ITRN,JAZZ,JBLU,JMIA,JNJ,JNPR,JOUT,KEP,KIDS,KITT,KLAC,KLIC,KNDI,KNSA,KO,KOPN,KOSS,KPTI,KR,KRNT,KRT,KRUS,KRYS,KT,KVHI,LAB,LASR,LAZR,LCID,LEGN,LEN,LFUS,LGND,LIDR,LIDRW,LII,LITE,LLY,LMAT,LND,LNN,LNSR,LOMA,LPG,LPL,LQDT,LRCX,LRN,LSAK,LUNG,LUV,LXRX,LXU,MASS,MAXN,MCFT,MDGL,MDT,MDU,MELI,MGLD,MGNX,MIR,MIRM,MKSI,MLEC,MLI,MLSS,MMM,MMYT,MNKD,MNST,MP,MPAA,MPC,MPWR,MRK,MRNA,MSFT,MSN,MTSI,MTX,MU,MUSA,MVIS,MVST,MX,MXCT,MYGN,MYO,MYSZ,NBIX,NBR,NCRA,NEM,NEO,NEOG,NEXA,NGD,NHC,NKE,NKTR,NL,NNDM,NNOX,NOK,NPCE,NPK,NSPR,NSSC,NTAP,NTCT,NTES,NTGR,NTRA,NUE,NURO,NUS,NVAX,NVCR,NVDA,NVEC,NVMI,NVO,NVS,NXL,NXPI,NYAX,NYXH,OBIO,ODD,ODYS,OGI,OII,OLED,OLLI,OM,OMCL,ON,ONC,ONON,ONTO,ONVO,OPAL,OPTT,ORGN,OSS,OSUR,OUST,PAAS,PACB,PAGS,PAHC,PAM,PAMT,PAR,PBI,PBR,PBYI,PCAR,PCRX,PCYO,PDEX,PEN,PENG,PEP,PERF,PFE,PH,PHAR,PHI,PI,PKE,PKG,PKX,PLAB,PLNT,PLX,POWL,PPC,PPG,PRDO,PRLB,PRM,PRPH,PSMT,PSNL,PSTG,PTCT,PUMP,PXS,QCOM,QDEL,QGEN,QSI,QTRX,QURE,RACE,RARE,RBRK,RCAT,RCEL,RDI,RDIB,RDWR,RDY,RDZN,REE,REGN,REX,RGR,RIGL,RIVN,RKDA,RKLB,RL,RMBS,RMTI,RNW,RNWWW,ROIV,RPID,RR,RVP,RVTY,RXST,RYAAY,RYTM,SATS,SBS,SBUX,SCCO,SCPH,SCPX,SCS,SCVL,SEB,SEDG,SEER,SENS,SHAK,SHCO,SHOO,SHOT,SIBN,SID,SIF,SIM,SITM,SJM,SKM,SKX,SLAB,SLB,SMXT,SNCY,SNDL,SNDR,SNPS,SONO,SONY,SPB,SPRY,SRDX,SRPT,SSRM,SSYS,STAA,STEM,STIM,STLD,STM,STNG,STRR,STRRP,STVN,SUNE,SUPN,SUUN,SUZ,SVM,SWAG,SWKS,SWTX,SYK,SYNA,TAK,TARS,TBBB,TCMD,TDUP,TECH,TEM,TEO,TER,TFPM,TGB,TGL,TGLS,TGS,TGTX,THTX,TIMB,TK,TKC,TKNO,TLRY,TLYS,TM,TMCI,TMO,TNDM,TOI,TORO,TOST,TPR,TR,TRC,TRNS,TRT,TRUG,TS,TSEM,TSLA,TSM,TT,TTE,TV,TVTX,TWST,TX,TXG,TXN,TYGO,UAMY,UFPI,UGP,UHAL,UI,UMC,UNF,UNP,UPS,URBN,URGN,UTHR,UUUU,VALE,VCEL,VECO,VEEE,VFS,VFSWW,VHI,VIAV,VIK,VIST,VITL,VIV,VIVK,VLN,VNDA,VREX,VRNT,VRTX,VSH,VSTA,VTRS,VVV,W,WAT,WBA,WEYS,WGS,WHWK,WILC,WINA,WIT,WMK,WOLF,WRAP,WSO,WYNN,XAIR,XERS,XMTR,XWEL,XYZ,YPF,YTRA,YUMC,YYAI,ZIM,ZLAB,ZUMZ
2024-10-07,-0.62183026202467,,-0.7390814046356665,2.1963599021879037,-0.5587374118668653,-0.6460598613068993,-0.42536271844709805,-0.24410865846140992,-0.27987526293190335,0.3603314636773149,-0.4580723016051674,3.6691641079574295,-0.4058190250495946,0.015757657644693734,,3.6691641079574295,-0.4344275830362328,-0.5748004052932095,-0.7274909813699159,-0.7546864286595595,0.3978806903619982,-0.10862690863101067,-1.2147704246506732,-0.44038523148305747,2.126218141862169,-0.3120795646129387,-0.5127146278250013,-0.41662374919600503,2.6714249193379316,-0.5904343303768217,-0.7927005067539414,-0.7561876375206333,0.13364895124304296,-0.31246982335323975,-0.0831659698964753,-0.10815831239805107,0.037932571813386634,-0.3075592430506981,-0.37926553345103403,0.046097573355253996,-0.17278981447811714,-0.5569461604341058,-0.20832490709513138,-0.46664257904922585,-0.44859694664394106,-0.36093693922937753,-0.5842023118219348,-0.7810640580158782,0.10187588901366403,-0.5469744912446365,-0.6226192152612396,-0.3120973509415454,-0.5731650573914165,,-1.2147704246506732,-0.5624094428282869,3.6691641079574295,-0.3718666476110108,-0.6004502911675794,-0.23067366369523926,-0.8242430634193306,-0.4271484260476084,-1.100651061675964,0.0364880263381728,2.4793065562607564,-0.416433709176415,-0.8392328372121701,0.8907967682896424,-0.16255807075330644,-0.6902289940757668,-0.08083685304367132,-0.1202719651649176,-0.6805116692572305,0.8982184561752011,-1.0984213027353296,0.27219097381408747,-1.1379907177346713,-0.6613985131537939,-0.649218793706138,-0.6119154431412174,-0.7700093775206572,-0.44685141865525124,-0.7047851243623158,-0.13257864188464713,-0.5633944612159142,0.21550281411294056,0.20353929125584624,-0.7698145483341102,-1.0127444361734692,-0.3703546817810242,-0.45870085004013345,0.9125521054471605,-0.6604817135283018,-0.6976252928779293,0.07203591441349404,-0.18863362434121056,-1.0830332948616705,2.035555894308465,-0.25427867485529415,-0.792938183093046,0.21271029200271432,-0.5964337900678233,-0.6670575838646169,-0.7633977464783158,1.5891865043774152,-0.5028764609763252,0.20208171059019853,-0.5698111019234724,-0.3885649452668405,0.20308350642065218,0.5000993042937,-0.6673941018137333,,0.3784805819556552,0.274455198730918,0.0350947881209738,-0.7160650754755836,-0.9766968793821684,-0.9478241406191534,,0.17260987600343194,-0.5636037132313819,-0.04482896956843194,-0.23162685718484588,-0.33579666597549496,-1.2147704246506732,-1.0080727303195167,0.18674953107722936,-0.9442799138087811,0.1830734874088321,-0.9224106169023001,-0.41260056941851103,-0.8301796687863806,0.17109643870829658,-1.077212023243954,-0.3482456105710808,1.9405758295930522,-0.3420646307074573,-0.13752309961931405,-1.0300918389226976,0.618628511862199,-0.37621201733792625,-0.553673378294614,-0.7834366734942809,-0.38932614164129625,-0.6014008251462322,-0.6947099193838512,-0.536109629330514,-0.022767905696057623,1.2623876100588978,0.952737994685446,-0.18545687173648454,-0.7298996618216295,-0.06206983113792911,-0.5054003727664182,0.2629594444263285,-0.951618871409072,-0.5820875200820743,-0.5320803241943409,-0.2634989337531323,1.4774363912881403,0.1594772294885686,-0.2025938590977473,1.4199121281054914,-0.6670288687420712,0.09563717770815194,3.6691641079574295,0.5752728713731772,-0.3868872030221658,-0.5887971479522666,1.5990395209810397,-0.711824418619042,-0.47418271695410885,0.9520201484594165,,3.6691641079574295,-0.5119996412785951,-0.4508096555685234,1.1087947451191649,-0.09600044576341081,-0.7852854429180481,-0.6041657147716916,-1.1082238723735778,0.7510860637362903,0.4142162532126308,,-0.8546125587533289,3.6691641079574295,-0.6482583532719677,-0.717507127898358,-0.07154989259274808,-0.36571950331306385,-0.934627308176715,-0.023241250775462,2.7371808292475044,-0.08594237820386073,1.2123488353069136,-0.5878736204200797,-0.6286558963931682,-1.0369725395307554,-0.633346984715028,-0.7685124657221243,-0.5522346431951172,3.5848233971231225,-0.38039623856713267,-0.48594630157628466,-0.498791387086879,1.0620915136024884,-0.3113114303125813,-0.425096388618386,-0.8140236659882238,0.45316073207837754,-0.71863091606814,-0.5042901406293073,-0.5293510422210128,-0.12052245267619781,-0.361960397147024,-0.7082459064850756,0.27965794357892926,0.04359355056117967,-0.4510921733400461,-0.7996548338728121,-0.5765767023285576,2.119419751642532,-0.565584646513022,-0.6267627400900139,-0.36326074607439834,-0.49136754200555605,0.20016683252622547,-0.8149345609110256,,-0.5949157921566658,,0.07983521715887121,-0.42031062754128806,0.37669463462042646,-0.7005885744174752,0.6742505363286228,-0.6474762164926108,-0.4115120915505092,0.8053377055960994,1.3589660215962525,-0.4742139912867723,-1.0725993147847774,0.3164634959907237,0.2670178899876281,0.43676738151865274,-1.1791578367247644,-0.5648838557238723,0.0623418971521851,-0.0253893561020032,1.7884307701542512,0.4619914356823174,-0.16697068190431794,-0.4613394203131145,0.9207057842223342,-0.6379500454146295,-0.5338921854731095,,-0.5221256688173529,-0.5953082304592466,3.6691641079574295,,0.4339148073285435,-0.04160643720162163,-0.23047991668592474,-0.14702500112447156,1.0322383007761209,-0.4385407089397577,-0.5143156581109589,-0.4859705067444324,0.45774234667779395,-0.5446646113703019,0.8510974651206805,,2.6948269225755634,-0.6047062432718237,0.7931826490003749,0.597321125461923,-0.23959038638588157,-0.11960210603825412,-0.5573649698972178,-0.7193368740343308,-1.1865655667416009,-0.012478116919016078,-0.4244639019622629,,-0.4915641576637216,0.023616479458930265,0.2912949499984528,,-0.38456926622427123,-0.5059416225186427,-0.7944347326079426,-0.445964485546336,-0.5608421970848595,-0.12722421592730543,-0.6522837217240238,2.229727659701888,-0.501434300471096,-0.18021488832673374,-0.44478811220084863,0.8085246198968185,-0.1773915965057369,-0.8887017604722086,-0.5194741056977136,-0.6809784379160897,-0.7256815262706136,0.2460581348073816,-0.5030702230178644,-0.6338472149856104,0.2922965528306276,-0.4506545205181796,-0.1838314955182786,-0.3035596427985913,0.08107283798608612,-0.7183125094181401,-0.6144627805344244,-0.7098404692235509,-0.4738060102627614,-0.7745639469123361,-0.7506013422496646,-0.5691685079019365,-0.4276688320411907,-0.26581231580434767,-0.5536797258324277,-0.3547706464555484,0.7630004583326023,0.36217157260247607,-0.638983879392671,0.6720644051894386,,-0.2641219282433969,0.34715221604591623,,1.7476356816648881,1.8963660301780045,-0.3412276845897623,-0.27605066879945767,-0.1834651250863453,2.7148472636305736,0.9447405702783184,1.3978038689232266,0.10129347255071186,-0.62741597542711,0.04940475908099723,2.8404277271036427,-0.48742360002327056,0.31842739228613176,-0.219451593179544,1.6537205576495415,0.15719439742764713,-0.7353451781641036,1.0895787854220373,,-0.2689605007040721,0.41570959859472545,-0.7078101065274578,-0.8074041475053235,-0.5650729571668268,-0.35152110301246825,0.3832211753698916,,0.9215064646636385,,-0.32823859685534623,0.7487985122810414,,0.06777540720135979,-0.5107025448940089,-0.8456112462989166,1.0359224616523626,-0.19188792488816622,-0.6485798016029843,3.6691641079574295,-0.07563472760632477,-0.5036089381501544,1.7792971626822343,-0.6182390842847161,0.6125102355606042,0.07303144986380464,0.6897704722016514,-0.3293265196588501,0.10631988296099575,0.7313052332867028,2.5023596374220483,0.13002778231945175,3.1051638450326826,-0.7720715527958273,-1.2147704246506732,-0.5464813874526363,0.6653676610548486,-0.6099826140646191,1.4375082566934558,-0.3935235130283441,0.1736531919480441,-0.1469634894154874,-0.6779395790637389,0.48362249271105157,,-0.5601841842200196,,0.5749610051951519,-0.4926151083473352,1.4645243231655616,-0.640814134120832,1.4289871770451574,-0.19274141425766492,0.21799343509081093,,-0.3711454287291433,1.0759154815643048,-0.26742442899470314,-0.619796561103615,-0.6509513478225335,-0.4098983765293312,-0.469253399169465,-0.3685494354835687,0.058506974444611205,,,0.5183190006458898,-0.37537503510617193,-0.5099200035961451,-0.10643197746296103,0.5537168090000528,-0.0017978480107757645,1.3475977916433208,-0.7688428516832384,-0.6070376770830292,1.0651641476469458,-0.5050194514318171,0.35534539129105674,-0.45067168812562625,3.377672011204565,1.725825701283257,-0.2317229620809209,-0.27382139296440705,-0.6973752308430337,0.5140873765227489,-1.2147704246506732,0.5444835787879497,2.3819906980590293,-0.5018995189428734,-0.5791078860203577,-0.9374725987448294,0.4373964638486095,-0.5310857438825586,-1.1982616864021816,-0.44006063347297175,-0.35787672581658786,0.15311425032928522,-0.6063245684571257,-0.6078066208969656,-0.3583097312994803,-0.2787849481084712,0.27319233214186495,1.101816523251219,3.6691641079574295,0.5311436234475715,,0.5842256768916853,0.323270670568222,1.1464967513409932,1.1573138866126522,-0.5817600424959241,-0.3905487941997297,0.08905901662698447,-0.20784314113420707,0.4493921041884053,-0.2159110480128197,3.6691641079574295,-0.48279486026772006,-1.1148814664192186,-0.6709714311281697,0.3397501553159387,3.6691641079574295,-0.22039297499740518,-0.6998163857072962,-0.5337033708645803,3.6691641079574295,-0.25015096313227064,-0.7022674849082927,,0.30041720789429416,-0.41794493141152356,1.6330671777589043,0.3319460860492749,-0.49999386015039365,1.2757318747455708,-0.11213704638620446,0.36907852118482026,-0.7648132708808403,-0.08304444253093303,,-0.10045864492310423,2.1221635969464168,,-0.633128303993484,,3.6691641079574295,-0.26807608879978634,,-0.18028910534366424,-0.4446267000048598,1.8558637008213417,-0.603553476246318,-0.2048647612582388,,-0.548576705116982,-0.3214427686271291,-0.7866138073293114,-0.6407024362521514,-0.705789093710703,-0.13322853237242255,-0.5292038371598955,,-0.22528827097523796,0.6364569424871238,-0.3135759700865715,-0.6167972454984717,0.8288063146655956,-0.6323000030442382,,-0.0343390808449023,-0.8019408178750075,-0.7532096838963632,2.145108869011031,-0.08714876924821502,,0.5801474265020513,-0.269522875359,-0.4939453052127393,-0.6311010576875975,-0.37399871970481396,-0.45824734856759,0.9645394444275123,0.03764355821899744,0.1981918832921666,-0.994118192893966,-0.5647400134153,0.17202570645691026,-0.3374913711244698,-0.362485361434606,-0.7152522664439799,0.6714212652003075,-0.20197045708481576,-0.6727659427336762,-0.20143560095948398,3.171750098200975,2.3018575971594046,0.8352327869162978,-0.44665317367305746,-0.0356944399174787,-0.6880526473851317,,0.09437757236315014,-0.9831497880015023,-1.1056099637029284,-0.20573800984186044,-0.3710376897244705,-1.2147704246506732,-0.18040046204628568,0.6979107848311328,1.833864633569946,0.3858200896484814,-0.5978831844377274,0.52388766784229,0.04496009726127003,-0.3158261690758912,-0.4001765427716823,1.7094522974269246,-0.48059146641966893,-0.7859430265611129,-1.2147704246506732,2.8147770602437396,0.7112744887196696,3.6691641079574295,1.579015467163446,0.15911201849470744,3.3214149553081977,-0.7022740518425669,0.20601920031571477,-0.917191690980271,-0.5997636881644466,-0.752694725156103,-0.121896984964938,1.5735540736698201,-1.2147704246506732,-0.4797018671770512,-0.11632298611602047,-0.21635581981411925,-0.6286870188344893,3.6691641079574295,-0.30718096690137037,-0.2641007045271839,-0.8932518013134252,-0.36767257254252167,-0.7082209165426113,1.6963224244710817,-0.5894092124759741,,0.21071449764644354,0.8902705748542766,,,-0.39920967421858317,0.6638751534419208,-0.510385509343886,-1.2147704246506732,-0.8594385635545786,0.6394690321903228,-0.4698153776406801,-0.3390489230192008,-0.5200355822106224,-0.7309818508181655,-0.304180039242328,3.386049328254946,0.19400411378645843,0.09366457640886883,0.05324131580020097,-0.21643553628444712,0.8093379584411321,-1.176810032725571,-0.6411857510020073,-0.2908156847226217,-0.09286577201095814,-0.24128224360703396,-0.4876074912285411,-0.4073278400298585,,,-0.2516805761692471,-0.8715333101148318,-0.301438588447203,0.009926372015159191,-0.3075715890757778,0.6916146290811067,1.1374562891239801,-0.3356719547751988,,-0.5138221848949175,0.8393547199604935,-0.782441604767151,0.36847264713716926,-1.2147704246506732,0.2764184457396229,-0.4957346943092346,-0.9164252088601034,-0.12098125808182562,,-0.5185195524908449,-1.197421027186265,-0.4168010828376946,-0.13650733684298885,0.3572747625100612,-0.7383460987963887,-0.646365005703883,1.29475295867504,-0.3256002110959414,0.20246833274606915,-0.4640215668375549,-0.711957354916262,-0.5457216852035319,-0.21589005086094848,-0.43193187808027056,-0.16839960884289348,-0.656874963842323,3.6691641079574295,-0.20481135185589286,0.7272981637960071,0.1699041906152863,0.021961822659499627,-0.049253649749627586,0.16760827382539156,-1.192307101713775,0.10934024371910261,0.9656194958199334,-0.4942003876177097,,-0.5532916941083085,-0.5744146775403244,-0.2535197478496423,-0.48305257039089505,0.5637311148985757,-0.09802843513490654,0.4503920846003782,0.42877976475080243,-0.22169353673308764,0.8078283042018101,0.3484471706806849,-0.5478982068196678,-0.3793198973704512,,-0.23470891990918843,-0.07452022346194906,-0.668181285148903,-0.5832178831569228,-0.5627745524629645,2.0126678819245605,0.6535986354018429,3.6691641079574295,-0.6647446120659921,0.42967097022851264,0.06537981221045176,-0.0287692736583291,-1.1818285491646636,-1.2147704246506732,-0.4005443817628933,0.21601862675841307,-0.7489253575345248,-0.8147410483249876,-0.014502436327456033,-0.6565445762444159,-1.210447476347482,1.722375094909698,0.5666579108941102,-0.08600212125837807,-0.6264485222668378,-0.11133759162113781,-0.14136860103600604,-0.68656700504867,-0.5325193505350144,-0.7092166947501323,-0.7891197854863932,-0.42116978580513176,-0.8985851321049858,1.479894074616472,-0.5518454413534276,0.5166821917100699,1.3904802314349969,0.43752536024807887,-0.0464460170215878,-0.13745832637085967,-0.351929553226229,-0.840399233622969,-0.03695977842921253,-0.46271757698350896,0.4519161523101813,-0.5024194409736107,0.3976792709520412,-0.5969857263344426,-0.30976079313003485,-0.7663546445767295,-0.5232136885733049,-0.5431026569050986,-1.2147704246506732,-0.7572245860799619,-0.09616551898432195,-0.49803738234034944
